,business_id,city,stars,categories
2287,yI7z8tn26VBcKfBXQRWwYQ,Portland,3.5,"Desserts, Mexican, American (Traditional), Barbeque, Fast Food, American (New), Vegetarian, Korean, Food, Juice Bars & Smoothies, Restaurants, Coffee & Tea, Salad, Cafes, Vegan"
2389,hzDAWHacmZQVlfThmx_-iw,Austin,4.0,"Restaurants, Mexican"
2406,Rss8hPIStYXkYfXpO4Fzgw,Austin,3.5,"Mexican, Restaurants, Ethnic Food, Food, Specialty Food"
2523,BBvuSWwf1H25Jqx3oVK_Cg,New Westminster,3.5,"Mexican, Beer Bar, Bars, Nightlife, Seafood, Restaurants"
2569,h2vkY0mAU6g-0n0LMZ1ulg,Allston,4.0,"Restaurants, Mexican"
2634,VPB_zKqWqykh0AOig3wfwA,Boulder,4.5,"Restaurants, Event Planning & Services, Mexican, Food, Caterers, Food Trucks"
2643,Iymhs82Zs5D7Jadkk4Ur6A,Portland,4.5,"Mexican, Food Trucks, Restaurants, Food"
2650,Nxe8WCcTLbvKg6rO-WDklQ,Portland,3.5,"Mexican, Tex-Mex, Restaurants"
2656,GrVFM_LptHyjc29h1rjVaA,Winter Park,4.0,"Buffets, Restaurants, Mexican"
2680,zt_Dy0aW6LLY_k2Uo-TxDw,Portland,4.0,"Mexican, Bars, Restaurants, Nightlife, Dive Bars"
2736,Lumb46k_XewJWjdT8vE61A,Portland,4.0,"Mexican, Event Planning & Services, Restaurants, Food Trucks, Food, Caterers"
2773,WGc5m-ilp7LJLh-Tl_a6nA,Austin,4.0,"Mexican, Restaurants, Caterers, Food Trucks, Food, Asian Fusion, Event Planning & Services, Seafood"
2787,04aCD_bLzfmBmJ9mm712Bg,Austin,3.5,"Mexican, Restaurants"
2817,FCDU2f5YXSa0F5cxoMcA8Q,Austin,4.5,"Mexican, New Mexican Cuisine, Restaurants"
2869,aa4eq1ULTGSA9E_hNP1z4A,Atlanta,3.5,"Nightlife, Tex-Mex, Burgers, Restaurants, Bars, Pubs, Mexican"
2918,PYkrkSvt0hTD4a9_yclgcg,Austin,3.5,"Restaurants, Mexican"
2948,yXZJWqKfZPZYxk8BySs1Kw,Saugus,2.5,"Restaurants, Nightlife, Bars, Mexican"
2963,wT2QBjzxFAwswUGgGG66Ug,Columbus,4.5,"Food Trucks, Mexican, Food, Restaurants, Food Stands"
2987,7YnfTBhhnnpH0cYPeCkQrA,Kissimmee,1.0,"Mexican, Tex-Mex, Restaurants, Fast Food"
3129,rsMxvEjeVrvYV17Rv3q-UQ,Chelsea,4.0,"Restaurants, New Mexican Cuisine, Salad, Desserts, Sandwiches, Caribbean, Mexican, Food"
3273,ySqrDqo6uytKCK3CbfPqPQ,Tucker,4.0,"Restaurants, Mexican, Tacos, Tex-Mex"
3330,xpXMu6Xql0iQyuzTmExRjg,Beaverton,3.5,"Restaurants, Mexican, Food, Beer, Wine & Spirits"
3362,SYlFLv3tcYLJWDaHmLM_vQ,Atlanta,3.5,"Sandwiches, Food, Food Trucks, Restaurants, Mexican"
3365,mDFqfHElxzWLkYfxgZsEhw,Chelsea,4.5,"Latin American, Mexican, Restaurants"
3416,fS9P80PVcl-p-v3f4MP3Ng,Cambridge,3.0,"Restaurants, Mexican"
3462,VgcpzAdOJcEVFMjPCVbglQ,Atlanta,2.5,"Restaurants, Mexican, Chinese"
3526,tg0fQjppvD1F5SUvg67gaQ,Oviedo,3.0,"Mexican, Restaurants, Fast Food"
3544,vuWzwkQhfc5XD07LnxdmZg,Roslindale,3.5,"Restaurants, Mexican, Tex-Mex"
3562,OGBRHeasTQJVO_uvUNYuDw,Vancouver,2.0,"Breakfast & Brunch, Mexican, Restaurants, Fast Food, Tacos, Tex-Mex"
3594,q9VM6UCYDCkFlVf4DWZVHQ,Jamaica Plain,3.0,"Restaurants, Mexican"
3614,Dmqa8Hr6wCJnLXlYt9sTRg,Hilliard,2.0,"Restaurants, Mexican, Fast Food"
3639,PkSaTVkRMXUcsrAJHxPI2w,Boston,3.5,"Restaurants, Bars, Lounges, Nightlife, Mexican"
3678,CibLRpCBVfEzzDFbOQIxzw,Austin,3.0,"Bars, Food, Nightlife, Restaurants, Breakfast & Brunch, Beer, Wine & Spirits, Cocktail Bars, Mexican"
3687,Fk75FypsNuA0ppLS6FzwjA,Austin,5.0,"Mexican, Tacos, Restaurants, Food, Food Trucks"
3716,GSW508Gb5ugE6ZHCqeuwUg,Portland,4.0,"Mexican, Restaurants"
3720,L-HCTqVLkx9J2utGTai53A,Austin,5.0,"Food, Asian Fusion, Spanish, Street Vendors, Food Trucks, New Mexican Cuisine, Restaurants"
3750,oOjuZqUGe_JZLrO0b4XTpA,Atlanta,3.5,"Korean, Nightlife, Bars, Restaurants, Mexican"
3766,4JI96FxgS4dVZ4yzk7kDnQ,Atlanta,4.0,"Restaurants, Mexican, Fast Food"
3848,r36vip-S5VSvZ1VPBH00JQ,Boston,4.0,"Restaurants, Bars, Food, New Mexican Cuisine, Nightlife, Desserts, Mexican"
3872,j-MSjDa7HHXEzrb4MsD7pg,Pickerington,3.5,"Beer Bar, Mexican, Nightlife, Restaurants, Bars, American (Traditional), Seafood"
3895,gu_cNRS3wJER2LRBx6y2ig,Portland,3.0,"Fast Food, Restaurants, Mexican"
3915,a6OM0mBeaggZFSERt-sEfw,College Park,3.0,"Mexican, Restaurants"
3952,LSHCk4LdiHfE3lCrupq4WQ,Lake Mary,4.0,"Mexican, Food, American (Traditional), American (New), Coffee & Tea, Restaurants, Automotive, Gas Stations, Convenience Stores, Sandwiches"
3973,nVoEe0RufEea2kQyKMh2Eg,Portland,5.0,"Restaurants, Mexican, Food Trucks, Food"
4038,Uh12SFBz8QH2kRqlaQzJXA,Austin,3.5,"Beer Bar, Sandwiches, Restaurants, American (Traditional), Salad, Mexican, Burgers, Breakfast & Brunch, Nightlife, Bars, Cocktail Bars, Comfort Food"
4086,EhnjTa039BgJvwDbxjRRBg,Vancouver,3.5,"Seafood, Restaurants, Desserts, Mexican, Food"
4090,Sa_760KgccflQVMSsCMBMQ,Columbus,3.0,"Bars, Sandwiches, Mexican, Nightlife, Restaurants, Pubs"
4147,sYMFvH7T-LO9dsAfF1ubNA,Orlando,3.0,"Food Trucks, Mexican, Restaurants, Food"
4223,01H6cJLu5WPAL13THwq_SA,Sandy Springs,4.0,"Food, Grocery, Restaurants, Mexican"
4227,m2KZ2iRTbtly3X4hoZ5_CQ,Cambridge,3.0,"Restaurants, Mexican, Fast Food"
4235,edwz_3YJKBttrEJCgfr29Q,Austin,5.0,"Restaurants, Food Trucks, Food, Tacos, Mexican"
4293,aGcKLpn9stLkvOdWL4zgpw,Swampscott,3.5,"Imported Food, Fast Food, Ethnic Food, Food, Specialty Food, Restaurants, Mexican, Caterers, Event Planning & Services"
4343,AfjuhnQamE18pli3eJK6AQ,Orlando,3.5,"Breakfast & Brunch, Restaurants, Fast Food, Mexican, Tex-Mex, Tacos"
4374,di6_pQedsj01pAiUIJ9xaQ,Portland,4.5,"Restaurants, Food, Mexican, Grocery, Bakeries"
4375,Gh6DUvrc7rv3fSMVVQPb4Q,Grove City,2.0,"Tex-Mex, Restaurants, Mexican, Tacos, Breakfast & Brunch, Fast Food"
4489,-HFQJ9VVk_ShJ4oQQcS3uA,Orlando,3.5,"Tacos, Seafood, Restaurants, Mexican"
4554,qjA4enjUTK7vE5kMjsJNpA,Westwood,2.0,"Restaurants, Fast Food, Mexican"
4573,vrn5qBAmwF_qHiK2BtJ50w,Portland,3.5,"Mexican, Restaurants, Nightlife, Bars, Adult Entertainment, Dive Bars"
4581,B4ubqOt6vjBB_fUZRDJoAw,Camas,3.0,"Fast Food, Mexican, Caterers, Restaurants, Event Planning & Services"
4625,bgV_tFbmVDKBxZni2my7XA,Boston,4.5,"Restaurants, Seafood, Salvadoran, Latin American, Mexican"
4664,3RYK66CIsSHcpnM7IZItkA,Austin,4.0,"Restaurants, Breakfast & Brunch, Tex-Mex, Venezuelan, Tacos, Latin American, Mexican"
4768,8yxGEjc7t6aZ8JYZ43b1Rg,Longwood,3.5,"Restaurants, Fast Food, Mexican, Tex-Mex"
4798,BUAqDt6h5oVtmCAQwmNGcA,Portland,3.5,"Mexican, Restaurants"
4799,6y1Fly49Ggc3rD2Go5g4Lw,Beaverton,3.5,"Mexican, Restaurants"
4835,4s8_v2KFJ7akMQtogB4qjQ,Atlanta,3.5,"Tex-Mex, Nightlife, Bars, Arts & Entertainment, Arcades, Mexican, Dive Bars, Cocktail Bars, Restaurants"
4910,fSsdhoCC3FsXrSAAQLsKVA,Merritt Island,2.0,"Restaurants, Tex-Mex, Breakfast & Brunch, Fast Food, Mexican, Tacos"
4951,xSMuuWeoJ-L0-dh5UMWsmQ,Vancouver,3.5,"Mexican, Restaurants"
4979,26GVusr-8mreOg9Qe61rSA,Atlanta,2.5,"Restaurants, Bars, Mexican, American (Traditional), Nightlife, Beer, Wine & Spirits, Sports Bars, Food"
5006,JaaW66iTeWu997R-1fogdQ,Powell,4.0,"Soup, Bars, Mexican, Seafood, Nightlife, Restaurants"
5035,D5IFRhBg_WviwNVfIAVxuw,Austin,4.0,"Restaurants, Mexican, Tacos"
5116,nyqbP-0ASu_e29Qpdb2HQQ,Columbus,4.0,"Mexican, Seafood, American (Traditional), Restaurants"
5136,r1IXgB-Gx6z6q5VBgUSIXA,Portland,5.0,"Restaurants, Tacos, Burgers, Mexican, Food Trucks, Food"
5145,prEt1pQq9IKX8xx8V-E7WA,Orlando,3.5,"Fast Food, Restaurants, Caterers, Event Planning & Services, Mexican"
5186,Vp1kiliceNp6_K8tkRCTCg,Portland,4.0,"Mexican, Restaurants"
5229,hUKVs3WDnzNyqsHVQVdXyA,Vancouver,3.0,"Restaurants, Mexican"
5240,hF_bH_YWSRTH13KGpsUUWA,Hingham,3.5,"Restaurants, Mexican"
5259,6TWl6-9Ke0yVHH1K6aKzfg,Portland,4.5,"Beer Bar, Bars, Nightlife, Fruits & Veggies, Grocery, Shaved Ice, Food, Mexican, Delis, Restaurants, Specialty Food, Desserts, Tacos"
5316,g2BZOLMwHViRf9hsQfKm_w,Boston,4.0,"Mexican, Restaurants, Vegetarian, Gluten-Free"
5373,b8ay1vj5RLHcRUZ9DFJApQ,Portland,3.5,"Bars, Tapas Bars, Restaurants, Nightlife, Mexican, Cocktail Bars"
5377,hyfGAQintBFY064gjLbRDg,Atlanta,4.0,"Grocery, Restaurants, Mexican, Food"
5389,e5aFEykX-5vv4fuuSMRazA,Winter Park,4.5,"Mexican, Restaurants, Latin American"
5421,88yuT4vxKXsVGrjzDos_Ig,Hilliard,4.0,"Mexican, Cuban, Caribbean, Restaurants, Breakfast & Brunch"
5459,Td05plgOyVb-cg8dya1WDg,Austin,3.0,"Mexican, Restaurants"
5552,QmcciGVLpcaQz-Pm9p0Gbw,Hillsboro,3.0,"Fast Food, Mexican, Restaurants, Event Planning & Services, Caterers"
5555,Gi8LtXjz0bcIEKWjfsefmA,Boston,2.5,"Mexican, Salad, Restaurants, Fast Food"
5568,P4ObhAEvCW867NiG-USPeA,Austin,3.5,"Restaurants, Mexican"
5576,U6BBehuht1aNIL0PrFsNmg,Apopka,4.0,"Ethnic Food, Restaurants, Tex-Mex, Mexican, Specialty Food, Food"
5610,HTazXocegk9oZE1W3qB-Bw,Austin,2.0,"Tex-Mex, Food, Mexican, Tacos, Restaurants, Fast Food, Breakfast & Brunch"
5617,awNipd67RPoN6qy1P6z2hg,Boston,4.5,"Restaurants, Mexican"
5660,s8dMogEHupptXTBVzjra9g,Austin,3.5,"Italian, Mexican, Restaurants, Chicken Shop"
5728,QnkSACvvjIdBpknfDvbzxg,Atlanta,4.0,"Mexican, Restaurants, Latin American"
5744,emeaXJIk6jy4Vb8r1wnkxg,Vancouver,4.0,"Tex-Mex, Restaurants, Tapas/Small Plates, Gluten-Free, Fast Food, Mexican"
5782,QZ4lPOPD00FJ30D0XBzDGA,Columbus,3.0,"Seafood, Restaurants, Mexican"
5804,mmMslokb-1FIPEdvH2IKXg,Austin,3.5,"Street Vendors, Mexican, Food, Restaurants"
5817,OLsS_de-V_0e0LP01ePApg,Atlanta,1.5,"Fast Food, Restaurants, Mexican, Tex-Mex, Breakfast & Brunch, Tacos"
5822,jhffdv5av7eFo4jhh1BKpQ,Portland,2.0,"Restaurants, Mexican, Breakfast & Brunch, Tacos, Burgers, Fast Food"
5904,7ZCArzqdB7IpaxKlMIeGlw,Atlanta,4.5,"Specialty Food, Food, Meat Shops, Butcher, Restaurants, Grocery, Mexican"
5906,qJl9D0f8KeWH1Kyegx6rfw,Atlanta,4.0,"New Mexican Cuisine, Bars, Breakfast & Brunch, Restaurants, Beer Bar, Mexican, Diners, Nightlife, Tex-Mex"
5909,WyX5i_cncgrKwIyEFw0iYA,Austin,4.5,"Food Trucks, Food, Restaurants, Mexican"
6021,4VjC8Gc5d08_TeE405FcxA,Orlando,3.0,"Restaurants, Mexican"
6042,jWcY2jE3gOXJhtDDisE-HA,Marietta,4.0,"Restaurants, Mexican"
6178,nt6qFj7UctmM6OEnWb3qXQ,Atlanta,3.0,"Outdoor Furniture Stores, Home & Garden, Mexican, Restaurants, Shopping, Interior Design, Tacos, Home Services, Furniture Stores, Home Decor"
6187,M3XAcPY2hBJLS8Nvx28mCw,Stoneham,4.0,"Mexican, Restaurants, Fast Food"
6232,12nSpGT6lTgwtavgsA_rQA,Vancouver,2.5,"Specialty Food, Restaurants, Food, Mexican"
6319,MBC2yOjkQyTjF91BkJyWEw,Atlanta,3.0,"Burgers, Mexican, Chicken Wings, Tacos, Restaurants"
6384,mty0K79s3SGl4D5hmm-aOw,Atlanta,2.0,"Mexican, Restaurants, Fast Food"
6400,EoG4YaLdL-lV3B0HG6XPbw,Atlanta,2.0,"Mexican, Restaurants"
40,rvhmiw-3YC5qH5E5RehQyA,Malden,4.0,"Restaurants, Mexican"
52,GjpuYyMUIJyJPfMSL_hXkA,College Park,4.5,"Street Vendors, Food Trucks, Restaurants, Food, Tacos, American (Traditional), Mexican, American (New)"
90,BTCBzJp-obIBnmUUHsjRbA,Boston,4.0,"Restaurants, Mexican, Event Planning & Services, Korean, Asian Fusion, Caterers"
110,BWxjLKk1Gi9R9ctZkhUjQQ,Saint Cloud,4.5,"New Mexican Cuisine, Restaurants, Mexican, Comfort Food"
113,BxNVjAbT0k3BEXH9G8-diw,Austin,4.0,"Tex-Mex, Restaurants, Mexican"
170,9al-eBiJVbuhuFzzuQpiSQ,Austin,3.5,"Mexican, Latin American, Salvadoran, Tex-Mex, Restaurants"
183,PSpqs8oF2cuGQuUU9XiXRg,Austin,4.0,"Mexican, Restaurants"
318,D-Ix-gpZotuJMsJGWIl13g,Pickerington,2.0,"Mexican, Restaurants, Fast Food"
407,WO-eDWGzs86oRctco-cP4A,Portland,3.5,"Tacos, Fast Food, Mexican, Restaurants, Tex-Mex"
409,xUSv_w4AhIhvrvaldbAhcA,Vancouver,3.0,"Restaurants, Mexican"
411,6EUtpjzboJZ7xyvj0XFP3g,Austin,4.5,"Restaurants, Tex-Mex, Mexican, Latin American"
455,9UFpZ1XiJjMJTrGSb31gpw,Columbus,2.0,"Restaurants, Fast Food, Mexican"
468,0rtvEt_w1j-04-TC54mPYA,Austin,4.5,"Mexican, Food, Food Trucks, Food Stands, Street Vendors, Restaurants"
641,BruLXqZlpW4HxJ39HVj3aw,Austin,4.5,"Mexican, Restaurants"
762,XeIcVZhDW3p_Yy9yupB9TQ,Saint Cloud,4.0,"Tex-Mex, Mexican, Restaurants"
768,yY_LTY_tPFYBc2RahojeXA,Austin,2.0,"Tex-Mex, Breakfast & Brunch, Mexican, Fast Food, Restaurants, Tacos"
819,YckpfZdLcBiPvnw92FUfaw,Cambridge,4.5,"Vegan, American (Traditional), American (New), Mexican, Tacos, Sandwiches, Vegetarian, Restaurants, Burgers"
885,f1oT0aDi7kQof6_MK8fCzg,Atlanta,3.0,"Restaurants, Korean, Mexican"
899,NhJVmAdZqEiP1Zfr3-LezQ,Portland,3.0,"Mexican, Nightlife, Food, Restaurants, Beer, Wine & Spirits, Bars"
915,PpM1VHSjVhlfk_wDKu0gxA,Lake Oswego,3.0,"Tex-Mex, Restaurants, Mexican, Fast Food"
921,5Svt6UNOVgXkN3ziqj1jmA,Marietta,4.0,"Mexican, Restaurants"
930,AsE9obz5L_GRiTILnpzjkw,Boulder,5.0,"Food Trucks, Street Vendors, Food, Mexican, Tacos, Restaurants"
1070,LvZAgFZEN-3y1dn20OYuUw,Smyrna,3.5,"Restaurants, Fast Food, Mexican"
1088,yPhRy_d18WUctRRuWY7HfA,Lynn,4.0,"Restaurants, Mexican"
1155,zVErpYPWM5ef1-p9tBDRaQ,Columbus,3.5,"Ethnic Food, Specialty Food, Food, Mexican, Restaurants"
1223,R9O3UC-wk2T3hXyRLzeJQQ,Austin,3.0,"Mexican, Restaurants, Chicken Wings"
1278,-tsZGVn2xJEvQmDIfBfGng,Altamonte Springs,3.0,"Mexican, Fast Food, Restaurants"
1396,nDXO8N-Nr2exh9NprCQseA,Portland,3.5,"Restaurants, Food, Bars, Beer, Wine & Spirits, Seafood, Nightlife, Mexican"
1416,RQXxu5U7iC-IS3aqQGMtjg,Austin,4.0,"Food, Restaurants, Mexican, Food Trucks, Vegetarian, Vegan"
1556,MoDX6fbr0e_Sls_TUxeD_w,Austin,4.0,"Restaurants, Mexican, Tex-Mex"
1566,LT4I00GxI1vqhtqU_dQJhQ,Medford,4.5,"Mexican, Restaurants"
1587,k1RiDyyMTRdLici1gcGMWw,Chamblee,4.0,"Mexican, Tacos, Latin American, Restaurants"
1611,JGYfl949YuTySsHl6fQXng,Austin,3.5,"Tex-Mex, Bars, Restaurants, Nightlife, Beer, Wine & Spirits, Mexican, Food"
1626,rNz-7R_QZw6Z7cuzgfjWlg,Bee Cave,3.0,"Mexican, Restaurants"
1700,FZycJa0TtP-a7jREdKiE2w,Portland,4.0,"Restaurants, Soul Food, Food, Food Stands, Street Vendors, Mexican"
1702,U_HRE3_AvtqZPhWC9Lnu_A,West Lake Hills,2.5,"Mexican, Restaurants, Fast Food"
1737,vptSlLUbi3Gp_NQ2VQ-VRA,Austin,5.0,"Food Trucks, Vegan, Restaurants, Mexican, Food"
1798,GLwm1aiBkJXoPTh6woGI0A,Atlanta,3.0,"Tex-Mex, Event Planning & Services, Caterers, Mexican, Restaurants"
1891,h4qNTNk4njDSf5R0p7YgTw,Canal Winchester,1.5,"Breakfast & Brunch, Restaurants, Fast Food, Tex-Mex, Tacos, Mexican, Religious Organizations"
1913,cHgnt1cB-5wVlMJlm5R41A,Boulder,2.5,"Mexican, Restaurants"
1931,tSlywUlkY5Y8hbbHpcvQyw,Columbus,4.5,"Mexican, Latin American, Restaurants, Salvadoran"
1956,0NVmh-TTQ6mce73Wh5Z2ig,Austin,4.0,"Restaurants, Mexican"
1985,GNRXx5c2UjYPqBXNVMlMrA,Boston,3.5,"Restaurants, Latin American, Mexican"
1994,fwfnXBev-51j0sb_wPbdIQ,Portland,4.0,"Restaurants, Food Stands, Mexican"
1996,SYMjqoupneU66nphfMITvA,Clackamas,3.0,"Mexican, Restaurants, Tex-Mex, Fast Food"
2034,3w0SZIZxmZ3mxBWPnQdHYA,Brighton,3.5,"Mexican, Restaurants, Tex-Mex"
2056,vrc7TzESgKp8ttCv6gfyoQ,New Albany,2.5,"Breakfast & Brunch, Fast Food, Restaurants, Tacos, Mexican"
2086,psy5csBciSkSjQFZuTdGgg,Vancouver,3.0,"Mexican, Restaurants"
2127,rpDEUAvEJZ0qhgTNt4wNgg,Austin,5.0,"Food Trucks, Food, Mexican, Tacos, Restaurants, Street Vendors"
2139,ENw_xSCWiKRtNX45tSPvkA,Austin,4.5,"Food, Food Trucks, Mexican, Restaurants"
2159,JDTDEtVuEeNVCCtH41fyVw,Somerville,4.5,"Mexican, Imported Food, Restaurants, Ethnic Food, Food, Specialty Food"
2164,mOJqQZIwCsQuzkaGsAb4kg,Portland,2.5,"Mexican, Restaurants"
2282,x2v-vBC17E5NOf3CqBEG1w,Beaverton,4.0,"Mexican, Restaurants"
2303,Yw03gzPEegOQ0WHavs1lbw,Portland,4.0,"Food Stands, Mexican, Restaurants, Food, Food Trucks"
2322,TAWrdQ-Qh3QTa5BBAkL0hg,Austin,3.5,"Restaurants, Bars, Tex-Mex, New Mexican Cuisine, Nightlife, Mexican, Wine Bars"
2327,5gXXDtyHHsvFY0RfZUqUGw,Chelsea,4.0,"Mexican, Restaurants"
2345,Y35OVbHGSzuNunhRif_-gg,Portland,4.0,"Restaurants, American (New), Vegetarian, Juice Bars & Smoothies, Mexican, Italian, Cafes, Salad, Vegan, Food"
2446,_2VDadfMKG_csD3iq-ll-g,Brookline Village,3.0,"Restaurants, Mexican"
2470,fx-vZ20bpSL2ZYgKqwBiZw,Columbus,4.0,"Restaurants, Mexican, Food Stands"
2586,UnFJuVc3TJT5mwRJ1uUYcw,Austin,4.5,"Food, Japanese, Mexican, Restaurants, Food Trucks"
2600,bvvi0rR8eoVBr3x6nVRigw,Austin,3.0,"Restaurants, Mexican, Tex-Mex"
2603,o1CPruVQG4XAl2ENC5mBBg,Clermont,3.5,"Mexican, Restaurants"
2630,bExSibVFQPQdq3-xGyIEqw,Vancouver,4.0,"Restaurants, Mexican"
2642,Nt4-__ICxGg299qTwriWxw,Decatur,2.0,"Restaurants, Fast Food, Mexican"
2703,VTsggSvO_mcVlPuJvOGpPQ,Framingham,3.0,"Mexican, Restaurants, Nightlife, Bars"
2742,rhkj-58IoZ9p_CvYS3NbOQ,Vancouver,4.5,"Restaurants, Mexican"
2767,z2If65o3IhhHKRIjGTtl3g,Forest Park,3.0,"Restaurants, Mexican"
2769,gXCfIpmjjI9q8y3yo-hGKQ,Atlanta,2.5,"Mexican, Restaurants"
2802,l0uED9EkMpje2zvSnNNmOg,Austin,4.5,"Chicken Shop, Restaurants, Mexican"
2932,GrRfddwd_9ZewJnfr1KouA,Apopka,4.5,"Restaurants, Mexican"
3147,imm-tshSx8afNL-FpKkJNw,Powell,2.5,"Restaurants, Fast Food, Mexican"
3245,H1yyjI2UiWD78WKKYwdiSw,Austin,4.0,"Mexican, Delis, Seafood, Caterers, Vegetarian, Restaurants, Event Planning & Services, Gluten-Free, Breakfast & Brunch, Tacos"
3281,Z2i3xGhaf3mQ1TrWAhlvFg,Austin,4.5,"Restaurants, Burgers, Food, Food Trucks, Mexican, Tacos, Breakfast & Brunch"
3310,MxYFQxmLuIb-Vu278W5EMw,Austin,5.0,"Food, Food Trucks, Mexican, Tacos, Restaurants"
3311,V4faWYXr_uiwSCc6iOrczQ,Portland,4.0,"Restaurants, Mexican"
3373,Kr-ZajN5IuRnJij08-SXZg,Boston,2.5,"Mexican, Salad, Italian, Sandwiches, Restaurants, Pizza"
3377,toMjn6MYy21SF-p4Wzn3BA,Austin,3.5,"Mexican, Restaurants"
3395,DsYo6M7HJ1g2TqlD0bfiBA,Lynn,2.5,"Caribbean, Mexican, Restaurants, Seafood"
3431,T6y0fHkARCqE-8CMs5qHFQ,Cambridge,3.5,"Restaurants, Mexican"
3432,GBCC-h7P97FfQe7X7DNH4A,Sandy Springs,3.5,"Restaurants, Steakhouses, Mexican, Nightlife, Bars, Event Planning & Services, Caterers, Breakfast & Brunch, Tex-Mex"
3568,wQ8XK2NJAL2csx_LmZfz4g,Austin,4.5,"Comfort Food, Mexican, Restaurants, Tex-Mex, Breakfast & Brunch"
3661,WWu9IFyIpGJ8YtURIL6atw,Portland,3.5,"Fast Food, Event Planning & Services, Restaurants, Caterers, Mexican"
3728,ltSqsFY7W-qLx2ZhPnqpdA,Swampscott,3.5,"Restaurants, New Mexican Cuisine, Mexican"
3745,NswotwmOH9Sp2SQ2SCTW6g,Winter Garden,4.0,"Restaurants, Mexican"
3752,PCdah9Ly6eKkpcy8hWm2LQ,Vancouver,3.0,"Tex-Mex, Fast Food, Restaurants, Mexican"
3755,upLs9j839XILU07C4s5ZtQ,Vancouver,3.0,"Mexican, Desserts, Ice Cream & Frozen Yogurt, Food, Restaurants"
3759,irE73-NU8kJ35AvY-R9zig,Austin,4.0,"Restaurants, Tex-Mex, Mexican, Breakfast & Brunch"
3770,Am9IVkBO0PXKN_Vx33aL5Q,Lake Oswego,4.5,"Mexican, Tacos, Restaurants"
3772,c2KnxE5cJmqD4kRPo3QG2g,Austin,4.0,"Restaurants, Mexican, Food, Food Trucks"
3869,SsO1q915qPriqziI90ZmOA,Atlanta,3.0,"Mexican, Fast Food, Restaurants"
3870,ynMGR_wo05gTnzbQEKre1Q,Decatur,3.0,"Restaurants, American (Traditional), Mexican, Tex-Mex"
3871,ScbVO-MzrJ-DJzsVIueCtQ,Austin,3.0,"Mexican, Restaurants"
3877,simVdSlySRDEIWaAXiDOfQ,Portland,3.5,"Mexican, Tapas/Small Plates, Restaurants, Breakfast & Brunch"
3891,Yaqn1I5gpRooOyfI2RWGVg,Forest Park,4.0,"Mexican, Restaurants, Chicken Wings"
3935,9hM3xRci3qGp6O7dxdq9Lw,Portland,4.5,"Mexican, Restaurants, Food Stands"
3997,nz-Y0iAJQKeTq8MTrApatQ,Austin,3.0,"Sandwiches, Breakfast & Brunch, Food, Tacos, Burgers, Vegetarian, Diners, Mexican, Restaurants, Venues & Event Spaces, Coffee & Tea, American (Traditional), Event Planning & Services, Desserts"
4009,YgElEkJnQOylnmiGNp9plA,Columbus,3.5,"Bars, Nightlife, Local Flavor, Hawaiian, Cocktail Bars, Mexican, Restaurants, Tiki Bars"
4061,8VnoQAdYdncMFG73DsSTKQ,Vancouver,3.5,"Restaurants, Nightlife, Arts & Entertainment, Mexican, Music Venues"
4094,4wyKoY9tx6_TKmN5Ga4mFA,Blacklick,3.0,"Bars, Restaurants, Mexican, Nightlife"
4145,902bFDnNeoS10uuej6GdUw,Boston,3.0,"Mexican, Restaurants"
4176,_e56IaLWRU9RTdRDbqtLEg,Vancouver,3.5,"Restaurants, Salvadoran, Latin American, Mexican"
4198,eyTZO_N-Zj1ddWPGKFPwCg,Orlando,3.0,"Mexican, Tacos, Chicken Wings, American (Traditional), Sandwiches, Restaurants"
4223,01bpUEQYIRXAfDThD4CfQA,Dublin,3.5,"Mexican, Restaurants"
4254,8TNJvpCuhkbq5dkV7NDjJw,Austin,4.5,"Food Stands, Restaurants, Mexican"
4276,1PETTG5wOUtagED0o1M5tg,Somerville,4.5,"Mexican, Tapas/Small Plates, Restaurants, Sports Bars, Bars, Nightlife"
4383,zIxkJZmj6tJQTBbtsVyq7g,Columbus,3.5,"Tex-Mex, Mexican, Restaurants"
4413,ePg2ChCFmZ0EHrwSSVYodQ,Everett,4.5,"Tacos, Mexican, Restaurants, Food, Ice Cream & Frozen Yogurt, Street Vendors, Food Trucks"
4482,QyagmEjAgZm-8dc4hfjqMw,Orlando,3.5,"Mexican, Food, Beer, Wine & Spirits, Restaurants"
4494,UIxbtBAnmMKR-OjhG3KRIw,New Westminster,3.0,"Mexican, Restaurants, Tex-Mex, Fast Food"
4497,AB4Gjd7DCLe2jYw7dawAzw,Portland,5.0,"Spanish, Food, Restaurants, Food Trucks, Mexican"
4515,a6rJO03odREucfsyXJcNog,Chamblee,4.0,"Mexican, Restaurants"
4597,oxeQ0SCMMhj1-some5sS3g,Portland,3.5,"Restaurants, Asian Fusion, Food Stands, Food Trucks, Food, Korean, Mexican"
4598,bvHfjmwrtGo_6ITzTz2lSA,Everett,3.5,"Restaurants, Mexican"
4613,E678uh5W9kZ_ri8PeR8tRA,Cohasset,4.0,"Bars, Tex-Mex, Restaurants, Mexican, Salad, Event Planning & Services, Venues & Event Spaces, Nightlife"
4706,0uITanD7SWbzijovomLMNw,Columbus,3.5,"Restaurants, Mexican, New Mexican Cuisine"
