,stars,BusinessAcceptsCreditCards,RestaurantsPriceRange2,BikeParking,WiFi,RestaurantsTakeOut,GoodForKids,RestaurantsDelivery,OutdoorSeating,ByAppointmentOnly,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,Alcohol,garage,street,validated,lot,valet,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual
1597,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1598,4.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1599,3.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1600,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1601,4.0,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1602,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0
1603,2.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1604,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1605,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1606,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1607,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1608,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1609,3.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1610,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1611,4.0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1612,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1613,4.0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1614,4.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1615,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1616,4.0,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1617,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1618,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1619,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1620,4.5,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,4.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1622,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1623,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1624,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,0,1,1,0
1625,4.5,1,4,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1626,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1627,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
1628,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1629,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,1,1
1630,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0
1631,2.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1632,3.5,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1633,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1634,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1635,3.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1636,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1637,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1638,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1639,4.0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1640,2.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1641,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1642,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1643,4.0,1,3,1,0,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1644,1.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1645,4.0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1646,3.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1647,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,1,0,0,0,0,0,1,0,1,0
1648,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1649,3.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1650,4.0,1,1,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1651,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1652,3.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1653,3.5,1,3,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1654,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1655,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1656,3.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1657,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1658,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1659,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1660,3.5,1,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1661,3.0,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1662,2.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1663,4.0,1,3,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1664,3.0,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1665,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1666,3.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1667,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1668,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1670,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1
1671,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1672,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1673,4.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1674,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1675,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1676,2.5,1,2,1,0,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1677,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1679,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1680,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1681,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1682,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1683,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1684,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1685,3.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1686,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1687,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1688,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1689,4.0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1690,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1691,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1692,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1
1693,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1694,2.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1695,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1696,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1697,2.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1698,4.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1699,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1700,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1701,2.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1702,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1703,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
1704,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1705,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1706,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1707,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1708,4.0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1709,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1710,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1711,3.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1712,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1713,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1714,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1715,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1716,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1717,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1718,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1719,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1720,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1721,4.0,1,3,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1722,4.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1723,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1724,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1725,5.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1726,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1727,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1728,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
1729,3.5,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,1,0,0,0,1,0,1,1
1730,3.5,1,2,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1731,3.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1732,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1733,1.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1734,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1735,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1736,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1737,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1738,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1739,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1740,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1741,2.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1742,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1743,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1744,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1745,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1746,3.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1747,3.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1748,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1749,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1750,3.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1751,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1752,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1753,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1
1754,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1755,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1756,4.5,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1757,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1758,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1759,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1760,3.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1761,2.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1762,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1763,4.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1764,3.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1765,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1766,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1767,4.0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1768,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1769,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1770,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1771,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0,1,1
1772,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1773,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1774,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1
1775,3.5,1,2,1,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1776,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1777,4.5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1778,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1779,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1780,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1781,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1782,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1783,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1784,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1785,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1786,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1787,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1788,3.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1789,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1790,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1791,4.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1792,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1793,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1794,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1795,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1796,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
1797,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1798,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1799,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1800,3.5,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1801,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1802,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1803,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1804,5.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,3.5,1,3,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1806,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1807,2.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1808,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1
1809,3.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1810,2.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1811,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1812,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1813,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1814,3.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1815,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1816,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1817,4.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1818,2.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1819,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1820,2.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,3.5,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1822,3.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
